Util,Network,Interpreter,i18n,Logic,Test,IO,Security,corpus
1,1,1,1,1,1,1,0,migrate fest assert code to assertj
1,1,0,0,1,1,0,0,typo in documentation very minor typo in documentation an extra at in the documentationbefore it reads annotating the junit test class with a runwith mockitojunitrunnerclass after it reads annotating the junit test class with a runwith mockitojunitrunnerclass https cloudentcom assets c f b e d b c f png merging cool thanks for the fix
1,0,0,1,1,1,0,0,issue added support for generic arrays as return types solves by explicitly checking for return types that represent a generic array and by resolving for the arrays component type
1,0,0,0,1,1,0,0,reintroduce null check on mockutilismock will null check on mockutilismock was incorrectly removed after successive refactoring this pr reintroduces null check
1,1,0,0,1,1,1,0,remove validateserializable remove serializable validation
1,0,0,1,1,1,1,0,simplify the invocationonmock api to get a casted argument this pull request by introducing t getargument int and deprecating t getargumentat intclass in type invocationonmock this improves the readabilty of custom answers this string text invocationgetargumentat stringclass can be replaced string text invocationgetargument
1,0,0,0,1,1,0,0,remove deprecated code fixes for more left though
1,1,0,1,1,1,1,0,removed deprecated classes and methods removed deprecated classes and methods thanks for this pr and for fixing the formatting could you also squash all commits to a single one for better versioning raphw i the line ending issue is it okay to squash the commits once the review of all commits is fine the removal of some deprecated classes and methods was more than simply removing it eg mockitojunitrule if my implementation is not okay it can easily be reverted raphw do you know why the check codecov changes fail christianschwarz fixing issue and will report back shortly christianschwarz can you submit an empty commit for another rebuild i believe this issue was fixed within the last days thank you i do not currently have good internet access vacation please repush forced and see if it worksthanksfor the effort this will be merged eventually raphw and stevepeak thanks for your support raphw szczepiq bric sorry for stressing you the people want mockito & lambda please comment and or merge this pr its a little step in the right direction ping lgtm thanks for doing the chore work
1,0,0,1,1,1,1,0,refactored class reporter to a static utillity for class reporter this pr changes the way errors are created and thrown all methods of the reporter are now static so they can be imported statically and return an exception instead of throwing it directly this improves the readability and eliminates the use of hacks to satisfiy the compilerhere is a sample public list getlastvarargs { if argumentsisempty { reporter noargumentvaluewascaptured return null } else { return argumentsgetlast }} the above code snipped can be rewritten to this public list getlastvarargs { if argumentsisempty { throw noargumentvaluewascaptured } return argumentsgetlast }
1,0,0,0,1,1,1,0,dropped class handyreturnvalues while refactoring the class handyreturnvalues towards a static utility class i notices that it is not required at all therefore i decided to remove the type handyreturnvalues lgtm but the formatting of quite some files is still incorrect some have a space too much others are indented too much please take a close look at the diff and make sure that formatting changes are reverted functionality is fine by me timvdlippe lgtm but the formatting of quite some files is still incorrecthopefully for now and ever
1,0,0,0,1,1,0,0,refactored invocationmarker to a static utility class refactored invocationmarker to a static utility class there are some imports remaining on the invocationmarker which i think can be removed other than that how to trigger a build without the commiting squashing forced push cycle that failing tests suck not much faster but the fastest way i know of to trigger building of pull request is git commit amendgit push f lgtm
0,0,0,0,0,1,1,0,enable some ignored tests of bridgemethodshitagaintest and detecting final methods test this worked locally so lets see if this also works on the ci server thanks this has issue
1,0,0,1,0,1,0,0,refactored timeout and after concurrent test refactored concurrent test in order to the implementation now uses an executor to perform async calls instead of extending thread and doesnt extend testbase anymore i also added a stopwatch which can be used for further time dependent testing in the future i want to use this class to write more tests for after timeout can you rebase this to the latest removal of deprecated api seems like something went wrong with my rebase i will look tomorrow into it christianschwarz i think its preferable to rebase eg pull rebase upstream master a pull request instead of merging that hides unrelated commits and makes reviewing easier thanksedit just saw your comment above so please ignore this this lgtm but one small comment thank you again for your work okay i the formatting issues lgtm i guess it would have been better to use more lenient timeouts it really sucks that we only experience this flakiness on master and now when we are reviewing such pull requests i cant seem to recreate these timing issues locally either i can replicate the issues if i decrease the timeouts and run a timeout test in an endless looptravis builds have very limited cpu resources so so failures of multi threaded tests are more likely
0,0,0,0,1,1,0,0,modified javadoc for argumentmatcher to this is the amendment to the argumentmatcher javadoc
1,0,0,1,1,1,0,0,revert remove deprecated method simple git revert for an accidental removal of a deprecated api since instead of x
1,0,0,0,1,1,0,0,makes the junit runner detect unused stubs this is a breaking change because junit runner will now fail the test class if there is an unused stubbingfeedback is welcome sorry for working on it for a long time and big number of commits investigating the failure on travis works for me locally d i would rather not default to strict right away this will break a lot of user test suites which significantly increasing the upgrade process to mockito if we let developers know our intention is to makr the strict version default later they can slowly make the changes for each of their runners then we can change the default in mockito so developers had some time to adopt it this weekend late in the review game but nice feature
0,0,0,1,1,1,0,0,refactored testmethodsfinder to a static utility class
1,0,0,1,1,1,1,0,refactored argumentscomparator to a static utility class
1,0,0,0,1,1,0,0,refactored nongreedynumberofinvocationsinorderchecker to a static utility class
1,0,0,1,1,1,0,0,improved exception message fixes issue
1,0,0,0,1,0,0,0,tweaks any matchers details is i took the opportunity to replace testbaseassertthat by more powerful assertj equivalent theres still some work to be done in this class add iterable matchersbefore merging i ponder to make anyobject not to accept null currently any is an alias of anyobject keeping the anyobjet behaviour and deprecate the method i need to update anyint family description
1,0,0,1,1,1,1,0,refactored mockutil to a static utility class
0,0,0,0,0,1,0,0,add regression test for as mentioned in the bug report for adds a test which would catch this issue if it happened to regress in the future
1,0,0,1,1,1,1,0,refactored objectmethodsguru to a static utility class refactored objectmethodsguru to a static utility class removed unused methods and associated tests istostring mockitomethod method isequalsmethod method method ishashcodemethod method method renamed istostring to istostringmethod relates to
1,0,0,1,1,1,0,0,changed error message in case initialization for mock injection fails if a filed is annotated with injectmocks and the type of a field is an enum inner class interface or local class the error message is now _mock injection failed on field fieldname cause the type abstractcollection is an abstract class_ openjdk build failed the others gone clearwow the native world exploded test buffer overflow detected usr lib jvm java openjdk amd bin java terminated backtrace lib x _ linux gnu libcso __fortify_fail x x fa e lib x _ linux gnu libcso x d x fa d usr lib jvm java openjdk amd jre lib amd libnetso java_java_net_inet addressimpl_getlocalhostname x a x fa c d x fa d b this seem to be an issue with travis itself from their thread the workaround in the travisyml doesnt work anymorecc raphw ha theres been a change a few days ago should use the hosts addon ymladdons hosts myshorthost hostname myshorthost aside from the help removal that i dont want removed the code christianschwarz you can rebase on master i may have pushed a working fix for the buffer overflow issue in bric aside from the help removal that i dont want removed the code looks goodthanks for reviewing if you dont mind i would like to have a short discussion on the error message inorder to help devs to fix the issue full error message cannot instantiate injectmocks field named configurationmanageryou havent provided the instance at field declaration so i tried to construct the instancehowever i failed because the type configurationmanager is an interfaceexamples of correct usage of injectmocks injectmocks service service new service injectmocks service service also dont forget about mockitoannotationsinitmocks and dont forget about some mocks for injection line cannot instantiate injectmocks field named fieldname okay that line was replaced with something like injectmocks failed on field f cause the type innerclass is an inner non static class so far so good line you havent provided the instance at field declaration so i tried to construct the instance i would like to remove that line the dev added injectmocks in order to construct an instance do we really need to tell him what he did line however i failed because detailsgetmessage can be removed it is now included in the first line line examples of correct usage of injectmocks hmmm i have no idea how a dev can learn from the provided examples the field declaration is not wrong in this case but the provided filed type that is hard impossible to express in an example if you have an idea i will add it line injectmocks service service new service ouch that hurts i didnt know that it works what do users expect to happen in this case big question imho mockito should fail here indicating that either injectmocks should be removed cause it have no effect or indicating that the field must be initialised with null leaved blank or is it over written after mockito set the field line injectmocks service service same as for line line also dont forget about mockitoannotationsinitmocks this line can be removed the user or rule runner didnt forget to call initmocks other wise he wont see this error message line and dont forget about some mocks for injection that is confusing we dont need mocked fields if the class has an no arg constructor
1,1,0,1,1,1,1,0,junit rules report unused stubs makes junit rules detect unused stubs introduces mockitolistener api see the use case in issue recreated pr with squashed commits lets merge this today this pr is a squash of plus some code changes per code review feedback i addressed code feedback subjectively and selectively
1,1,0,1,1,1,1,0,junit rules report unused stubs makes junit rules detect unused stubs introduces mockitolistener api see the use case in issue recreated pr with squashed commits lets merge this today this pr is a squash of plus some code changes per code review feedback i addressed code feedback subjectively and selectively
1,0,0,1,1,1,0,0,checkschecknotnull now throws iae instead of npe changes npe to iae see lgtm you can merge when travis passes
1,0,0,0,1,1,0,0,ensured that mockitojunitrunner is thread safe wrt unused stubs detection this pr concludes yayhighlights the thread safety problem by leveraging the same api that junit rules used for hinting at unused stubs removed stubbinglistener api it could not work to the thread safety levels we support in mockito see also closes if no other feedback if youre happy with change merge yourself
1,0,0,0,1,1,0,0,ensured that mockitojunitrunner is thread safe wrt unused stubs detection this pr concludes yayhighlights the thread safety problem by leveraging the same api that junit rules used for hinting at unused stubs removed stubbinglistener api it could not work to the thread safety levels we support in mockito see also closes if no other feedback if youre happy with change merge yourself
1,1,1,1,1,1,1,0,returns_deep_stubs may try to mock final classes with deep stubs it was possible for generic metadata to be lost unusedthrough nested invocations on non generic types this could cause returns_deep_stubs to try mocking final classes which would result in a classcastexception apparently my other pr wasnt quite enough to fully fix this problem edited by mockito team
1,0,0,0,1,1,0,0,moves arity interfaces of java helper answers to public api the java helper interfaces have been introduced in however the public additionalanswersanswer family leak the functional interfacesthese _parameter arity_ interfaces can be public hence they are moved next to answer in the orgmockitostubbing packageim however in favor of adding the incubating annotation on those apis and related objects thoughts some very small doc comments lgtm also with the incubating
1,0,0,0,0,1,0,0,from now on verification happens always call in other three should fix problems with and i am going to restart this build a couple of times to test the robustness it could take a while hopefully we have loopsin the meantime try this gist got a failed travis job the culprit seems to be orgmockitousageverificationverificationafterdelaytest shouldverifynormallywithspecifictimes i have not touched verificationafterdelaytest in this pr yes i know was merely stating that the travis failure we experienced was a different test nonetheless i think it is best if we aggregrate all test fixes in a pr to study the robustness would you be willing to do so yup another commit with verificationafterdelaytest changes take a look great thanks will be restarting these changes a couple of times too really nice to have deterministic results now im ok with the change even if the fact that the proposed test implementation is not completely deterministic its definitely an nifty improvement plus the test code is elegant lukasz szewc also after adding the timeunit parameter to delayedexection could rebase your commits added one missing line is not really the most expressive message i like the idea of starting the threads and await there readiness this might solve the timing issues an other option is to write an simplified scheduledexecutorservice with the same behavior as the delayedexecution of this pr this way the test can remain untouched and we have still the possibiliy run tasks with individual delay as required by one test added timeunit to constructor reworked one of test in verificationwithtimeouttest mentioned above rebased and pushed with forcetake a look
1,0,0,0,0,1,0,0,from now on verification happens always call in other three should fix problems with and i am going to restart this build a couple of times to test the robustness it could take a while hopefully we have loopsin the meantime try this gist got a failed travis job the culprit seems to be orgmockitousageverificationverificationafterdelaytest shouldverifynormallywithspecifictimes i have not touched verificationafterdelaytest in this pr yes i know was merely stating that the travis failure we experienced was a different test nonetheless i think it is best if we aggregrate all test fixes in a pr to study the robustness would you be willing to do so yup another commit with verificationafterdelaytest changes take a look great thanks will be restarting these changes a couple of times too really nice to have deterministic results now im ok with the change even if the fact that the proposed test implementation is not completely deterministic its definitely an nifty improvement plus the test code is elegant lukasz szewc also after adding the timeunit parameter to delayedexection could rebase your commits added one missing line is not really the most expressive message i like the idea of starting the threads and await there readiness this might solve the timing issues an other option is to write an simplified scheduledexecutorservice with the same behavior as the delayedexecution of this pr this way the test can remain untouched and we have still the possibiliy run tasks with individual delay as required by one test added timeunit to constructor reworked one of test in verificationwithtimeouttest mentioned above rebased and pushed with forcetake a look
0,0,0,0,0,1,0,0,updated the javadocs polishing the javadocs starting with this small pr issue updated since to instead added more docs around the verification collector
0,0,0,1,1,1,0,0,unified logic of argument matching and capturing the logic of argument matching and capturing is the same but can be found in argumentscomparator and invocationmatcher this pr unifies the decision logic how matchers are applied to argument varargs by introducing a matcherapplicationstrategy this strategy can apply an action to an pair of argumentmatcher and argument one action is used to perform the argumentmatchermatches arg call and an other is used to perfrom the capturing argumentcaptor and argumentmatchers can now be mixed in varargs fixes no more npe when null is passed to an varargs added regression tests in varargstest are ignored cause they belong to other issues and fail currently reduced logic duplication the pr bric some adjustments can be made eg getargumenttype can be simplified to read the type arg on the class rather than looking at the method the mechanic remained unchanged in this rp i introduced it with at first i tried to retrieve the type argument from the class but this turned out to be more complex eg when the type argument is bound in an upper class or interface or additional type arguments were introduced on a matcher classanyway if you have an idea how to improve or simplify it let me now other improvements can be made later sounds good can you open a new ticket so i can take look mockito core can be closed now other improvements can be made later sounds good can you open a new ticket so i can take lookat the moment this works quite well so no hurry especially given your above remark on mockito on master atm we could change the interface to allow reporting the type handled by the matcher and maybe use default method for that christianschwarz i have seen an interesting problem with varargstest fail on master which is jdk only while the same test passes on release x which is compiled and run against jdk im not sure why at the moment this behavior is different plus my dev laptop is being for a few days so im limited in my debug right nowthis happened after a merge of release x to master df af b e cd bf c db ecafe i noticed that verify mock varargs isnull is compiled to invoke imethodsvarargs string string im not sure other jdks behave compile differently though one of the failing test can be fixed by adding the cast statement test public void shouldmatchvarargs_nullarrayarg { object argarray null mockvarargs argarray verify mock varargs object isnull otherwise it is linked against string } could it be that something went wrong with the merge regarding this pr christianschwarz actually the investigation continue see
0,0,0,1,1,1,0,0,unified logic of argument matching and capturing the logic of argument matching and capturing is the same but can be found in argumentscomparator and invocationmatcher this pr unifies the decision logic how matchers are applied to argument varargs by introducing a matcherapplicationstrategy this strategy can apply an action to an pair of argumentmatcher and argument one action is used to perform the argumentmatchermatches arg call and an other is used to perfrom the capturing argumentcaptor and argumentmatchers can now be mixed in varargs fixes no more npe when null is passed to an varargs added regression tests in varargstest are ignored cause they belong to other issues and fail currently reduced logic duplication the pr bric some adjustments can be made eg getargumenttype can be simplified to read the type arg on the class rather than looking at the method the mechanic remained unchanged in this rp i introduced it with at first i tried to retrieve the type argument from the class but this turned out to be more complex eg when the type argument is bound in an upper class or interface or additional type arguments were introduced on a matcher classanyway if you have an idea how to improve or simplify it let me now other improvements can be made later sounds good can you open a new ticket so i can take look mockito core can be closed now other improvements can be made later sounds good can you open a new ticket so i can take lookat the moment this works quite well so no hurry especially given your above remark on mockito on master atm we could change the interface to allow reporting the type handled by the matcher and maybe use default method for that christianschwarz i have seen an interesting problem with varargstest fail on master which is jdk only while the same test passes on release x which is compiled and run against jdk im not sure why at the moment this behavior is different plus my dev laptop is being for a few days so im limited in my debug right nowthis happened after a merge of release x to master df af b e cd bf c db ecafe i noticed that verify mock varargs isnull is compiled to invoke imethodsvarargs string string im not sure other jdks behave compile differently though one of the failing test can be fixed by adding the cast statement test public void shouldmatchvarargs_nullarrayarg { object argarray null mockvarargs argarray verify mock varargs object isnull otherwise it is linked against string } could it be that something went wrong with the merge regarding this pr christianschwarz actually the investigation continue see
0,0,0,0,1,1,0,0,update travis configuration to also build on oraclejdk lets see if this actually works testing for theres a new build also shall we update jacoco snapshot theres a new buildi would rather wait for the official release and upgrade to that ok fair enough shalli merge this one yes
1,1,0,1,1,1,1,0,warns user to upgrade if java version is to low warns user to upgrade if java version is to lowalso took the opportunity to log other platform details if mock class cannot be created before merging not that automatic release system will release a rc some test for platform would be nice especially too see if the version number extraction works with all known formats eg feature b maintai ce _ ea b update _ b _ ea b does it work for other jvms like jrockit j or excelsior jet ok thanks for feedback ill update the code accordingly beautiful we can push and generate new rc or use the magic incantation in the commit message to prevent release and stack this change to next rc if there is need for yet another rc christianschwarz we dont care about those as we dont have report on those only oracle openjdk although i dont know about their version scheme bea now oracle jrockit discontinued last version is java and oracle migrated features in oracle jdk ibm j excelsior jet azul zing azul zulu based on openjdk bric what i wanted to say was the update version mechanism should be aware of version schemes other than the expected the current implementation throws an indexoutofboundsexception if the jvm_version is eg b _u or an numberformatexception if the jvm_version is _ ea b christianschwarz fantastic review christianschwarz yes no problem that was a valuable input i didnt want these exceptions to be thrown i updated the test case and i did some research as well for future cases like this wow really nice tests this
0,0,0,0,1,1,0,0,renamed failuredetecter to failure detector also renamed misspelled issussessful to issuccessful fixes thanks oliver
0,0,0,0,1,0,0,0,adds throwable to arity answers also improved javadoc all in the title this should lgtm restarted the build that was failing on an unrelated test
1,1,1,1,1,1,1,1,add missing copyright headers add missing copyrights using license gradle plugin updated only source files test files were skipped existing copyright headers were not modified unfortunately the plug in is not compiled for java i really would like to avoid as much as possible maintaining x too long however i suppose we can change the jdk that gradle use if this is a separate task in traviswhy a separate task because if gradle runs the under the code under another jdk we may miss specific jdk runtime behavior per we can use version and make it work on jdk good point lets do that instead dmitriyzaitsev could you amend b af e e e a e b a f d f with the working version thanks in advance dmitriyzaitsev by id like to say you have done a proper pull request thats very nice
1,0,0,0,0,1,0,0,implements retry rule for flaky tests previous attempts at fixing the time related tests failed indeed the previous attempts are not bullet proof when the ci can run schedule some threads slower than _expected_a proper harness should be implemented but in the meantime i implemented the retry rule as proposed in to gain back stability on the build
1,0,0,1,1,1,0,0,adds a warning for ibm j vms if mock generation fails related to this pr simply adds a warning for ibm j vms if the mock maker fails
1,1,0,1,1,1,1,0,only resolve instrumented method after validating that an instance is this is both a performance improvement and a way of ensuring that no stack overflow error occurs upon looking up a method instance which requires using a hashmap which causes an infitite loop upon mocking the hash map type
0,0,0,1,1,1,1,0,introduce validable answers for early validation of stubbing overviewcustom answers are now more robust users can add add validation logic to the answer implementation it can validate the return type early during stubbing in test rather than fail late during execution of code under test mockito team uses this api behind the hood for all custom implementations of answer interface now advanced users can leverage this new api too javaclass mycustomanswer implements answer validableanswer { note extra validableanswer interface public object answer invocationonmock invocation { answer implementation } public void validatefor invocationonmock invocation { throw mockitoexception if answer cannot be applied to given invocation }} implementationwhile trying to i noticed that answersvalidator knew too much about other answers to fix the design issue i propose the following design introduce validableanswer in public api which is a single method interface that doesnt extends answer each answer that wants to be validated hence implement this interfacebenefit reduced visibility of some methods in these answers each new answer that want to be validated can just by implementing the new contractvalidating returned value of a mocks default answer had to be handled differently
0,0,0,0,0,1,1,0,improves exception message in case a matcher is used for a primitive parameter this should help for cases like npe can be raised by the jvm on the callsite of a matcher returning object like any the thing is that the jvm does several thing like to allows a type to match a signature like t any type inference with java cast and unboxing however any can only return null so the jvm raises an npe on the cast opcode of course the problem isnt new but more possible due to java flexibility thats why mockito had for a long time the primitivewhen mockito is used with the junit runner or the junit rule theres a invaliduseofmatchersexception raised after the npe with a message about misplaced matchers this exception is raised because the matchers were not consumed by the mock since the npe is raised first so this exception is correct and can help the neophyte to discover the primitive variant like anyint i love this change the description of the pr is really good i immediately was able to understand the use case mockito is great because we never stop improving the ux the exception messages and suchbig
1,0,0,1,1,1,0,0,test clean up according to discussions for rememberinglisteners according to issue we wanted to clean up the tests for rememberinglistenersthe tests should follow the same style and conventionsset up should not contain variables used by all the testswe previously had another pr for this in that build was failing for some reason not obvious and had merge commit that we wanted to remove in an attempt to rebase and reset the history github lost the connection to the remote fork instead of spending time investigating i just created a new pr bric timvdlippe sorry for this new pr with the same code previously we were discussing in an attempt to fix the pr github lost the link and i couldnt reconnect it this pr is building and has only one commit message and no merge looks good to me thanks for the improvement
1,0,0,0,1,1,1,0,adds a matches pattern following discussion in it is sensible to add a mockito matcher that can take a pattern as an argumentthe usage is the same as matches string javawhen mockonearg matches patterncompile a z \\d\\d thenreturn although it allows to build more complex regex especially with regular expression flags mockito core since the pr is fairly in scope amd fairly straightforward limited ill merge it right away mockito core since the pr is fairly in scope amd fairly straightforward limited ill merge it right awayabsolutelyupdating the public api needs review from other team mates but in this case its best to move fast its an overloaded method very natural complement to the existing one thanks bric yes exactly
0,0,0,0,0,1,0,0,junit rule strictness can be tweaked per test method see the design and rationale at please review tomorrow morning unless theres feedback thanks timvdlippe for review
0,0,0,0,1,1,0,0,backport release x changes to master fix for backport release x changes to master the fix for reported also for broken inlinebytebuddymockmakertest test with java its green anyone willing to approve provide further feedback lgtm
1,0,0,0,1,1,0,0,new strict stubbing api mockitosession see proposed design at the code is reviewable especially new public api please give feedback more work is pendingcurrent status address bric feedback getter javadoc review documentation for consistency mockitosession mockitosessionbuilder strictness mockitohint potentialstubbingproblem unnecessarystubbingexception x mockitojunitrunner and subclasses x mockitosession x mockitorule x add update mentions in the main mockito class x add validate mockito usage should be very easy x try making rules runner use the session they already reuse the code they just dont use the api directly created to track this work x address timvdlippe feedback x create concurrent test multiple sessions active in different threads x non code change not blocking merge github tickets linked from source code should be better documented alternatively create ticket for tracking
1,0,0,0,1,1,0,0,new strict stubbing api mockitosession see proposed design at the code is reviewable especially new public api please give feedback more work is pendingcurrent status address bric feedback getter javadoc review documentation for consistency mockitosession mockitosessionbuilder strictness mockitohint potentialstubbingproblem unnecessarystubbingexception x mockitojunitrunner and subclasses x mockitosession x mockitorule x add update mentions in the main mockito class x add validate mockito usage should be very easy x try making rules runner use the session they already reuse the code they just dont use the api directly created to track this work x address timvdlippe feedback x create concurrent test multiple sessions active in different threads x non code change not blocking merge github tickets linked from source code should be better documented alternatively create ticket for tracking
1,0,0,0,1,1,0,0,new strict stubbing api mockitosession see proposed design at the code is reviewable especially new public api please give feedback more work is pendingcurrent status address bric feedback getter javadoc review documentation for consistency mockitosession mockitosessionbuilder strictness mockitohint potentialstubbingproblem unnecessarystubbingexception x mockitojunitrunner and subclasses x mockitosession x mockitorule x add update mentions in the main mockito class x add validate mockito usage should be very easy x try making rules runner use the session they already reuse the code they just dont use the api directly created to track this work x address timvdlippe feedback x create concurrent test multiple sessions active in different threads x non code change not blocking merge github tickets linked from source code should be better documented alternatively create ticket for tracking
0,0,0,0,1,1,1,0,should not throw npe when custom exception fillinstacktrace returns null wuwen can you rebase this commit on the latest release x also thanks for the contribution the build is failingthe reason is please export gh_token env variable first expression javalangsystemenv it values it gh_token timvdlippe that sound familiar however i believe this was a couple of weeks ago
1,1,0,1,1,0,1,0,jacaco synthetic fields are not anymore final in this internal assumed jacoco fields will always be static final obviously not jacoco changed that the simple fix was to make the source field _accessible_ instead of skipping this fieldhence removing the test exclusion
1,0,0,0,1,0,0,0,argumentmatchers javadoc grammar improvement grammar issue in argumentmatchers this implementation is due static type safety imposed by java compilershould be this implementation is due to static type safety imposed by java compilerthis pr fixes issue
1,0,0,0,1,0,0,0,argumentmatchers grammar fix cherry pick pr to the x branchthis pr should on this branch too
0,0,0,1,1,0,0,0,spy annotation reports better error message if instance creation is impossible this simple piece of code prevents the spyannotationengine to try create a spy instance for a some inner private class with different set of modifierswhile preventing execution it reports slightly better error messages before some time the cause was null this should
1,0,0,0,0,1,0,0,update to byte buddy fixes bridge method resolution for generic types
1,1,0,0,1,1,0,0,a elements were missing the name attribute meaningful links probably never worked as expectedthe a elements were missing the name attribute so the browser couldnt find the matching part of the documentfor reference navigating to a fragment identifier for html documents and the text html mime type the following processing model must be followed to determine what the indicated part of the document is parse the url and let fragid be the component of the url if fragid is the empty string then the indicated part of the document is the top of the document if there is an element in the dom that has an id exactly equal to fragid then the first such element in tree order is the indicated part of the document stop the algorithm here if there is an a element in the dom that has a name attribute whose value is exactly equal to fragid then the first such element in tree order is the indicated part of the document stop the algorithm here otherwise there is no indicated part of the document i am merging this one as this is very simple hm dont want a quick review i try to never self merge as it got me numerous times already the change is damn simple its just adding name attribute with a simple regexp
1,0,0,0,1,1,0,0,unified all number of invocations checker in numberofinvocationschecker this pr unifies the functionality of nongreedynumberofinvocationschecker numberofinvocationscheckerinorder and numberofinvocationschecker in static methods of the type numberofinvocationschecker this saves lines of code and increases readability on the call sides
1,0,0,1,1,1,0,0,simplified the creation of argumentsaredifferent exceptions relates to this pr simplifies the creation of argumentsaredifferent exceptions saving classes and lines of code no coverage uploaded for pull request base release x cbc f click here to learn what that means
1,1,0,1,1,1,1,0,refactored removefirstline to a static utility class relates to refactored removefirstline to a static utility classi would like to unifiy removefirstline decamelizer and stringjoiner to a new type stringutil they all manipulate strings and contain only a few methods that are not worth to live in a dedicated classes any thoughts
1,1,0,1,1,1,1,0,support for return type void in doesnothinganswer this pr allows to use donothing for methods with return type javalangvoid like void methods to solve this invocationinfoisvoid checks now the return type for the pseudo type of the keyword void or void no coverage uploaded for pull request base
1,1,0,1,1,1,1,0,new feature enable mocking using constructor arguments motivation and design see to quote the requirement see in depth design in we already support spying on abstract classes by allowingparameterless constructor however there is no support forconstructor parametersthis has been asked about long time ago mockito api is not robustenough if it supports mocking with constructor but not when one hasany constructor parametersthis patch enhances the mocksettingsuseconstrctor method as suggested in the alternative api comment in the issue and addsoptional ellipsis arguments that are passed to the constructorthe patch streamlines the creation of mocks via constructors to asingle flow where using a no arg constructor or an enclosing classare just private cases of this flow and dont require their ownspecial treatment wow thank you for swift contribution i will review once i have a bandwidth apologies the previous push had a couple of failing tests due to a missed file ive updated it and it should work now merging
1,1,0,0,1,1,0,0,allow spying on interfaces so that it is convenient to work with java default methods merging
0,0,0,0,0,1,0,0,verifies acceptance test to prevent future regression added an acceptance test to verify this is going to fail until mockito updates to the next version of byte buddy that re that contains the following commit could you rebase on release x this test should pass now timvdlippe rebased on release x and tests are passing now thank you guys nice and clean change and makes mockito safer for our users
