prNumber,APM,Interpreter,Logging,Data.Structure,i18n,Setup,Logic,Microservices,Test,Search,UI,Parser,App,corpus
1309,1,0,0,0,0,1,1,1,0,1,1,0,1,fixed resizer thumbs not being shown <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestfixed issue #857 its just one line of code<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [] applies to #857 * [] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [] tests added/passed* [] requires documentation to be updated* [] ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsnothing too smart going on here<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedtested on scenarios where the previous version did not work now it works as one might expect  fixed resizer thumbs not being shown   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request  fixed issue #857  it s just one line of code  <!-- other than the issue solved  is this relevant to any other issues/existing prs? -->  ## references  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [] applies to #857  * [] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [] tests added/passed * [] requires documentation to be updated * [] i ve discussed this with core contributors already. if not checked  i m ready to accept this work might be rejected in favor of a different grand plan. issue number where discussion took place  <!-- provide a more detailed description of the pr  other things fixed or any additional comments/features here --> ## detailed description of the pull request / additional comments  nothing too smart going on here  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed  tested on scenarios where the previous version did not work  now it works as one might expect.
1368,0,0,0,0,0,0,0,1,0,0,1,0,1,svg preview handler block external component <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestcustomize the web browser control to handle `dispid_ambient_dlcontrol` to block images scripts and other external componentmore details: https://docsmicrosoftcom/en-us/previous-versions/windows/internet-explorer/ie-developer/platform-apis/aa770041(vvs85)?redirectedfrommsdn#controlling-download-and-executioncurrent pr is build on top of an existing [pr](https://githubcom/microsoft/powertoys/pull/1339) changes:1 added an implementation of `webbrowserext` to set flags for securing the preview with web browser control2 removed the implementation of removing `<image>` and `<script>` tags as it will be handle by the control itself<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] tests added/passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedsuccessfully run and validate the svg preview handlers to block images and scripts  svg preview handler block external component    <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request customize the web browser control to handle  dispid_ambient_dlcontrol  to block images  scripts and other external component.  more details:  https://docs.microsoft.com/en-us/previous-versions/windows/internet-explorer/ie-developer/platform-apis/aa770041(v=vs.85)?redirectedfrom=msdn#controlling-download-and-execution  current pr is build on top of an existing [pr](https://github.com/microsoft/powertoys/pull/1339).   changes: 1. added an implementation of  webbrowserext  to set flags for securing the preview with web browser control. 2. removed the implementation of removing  <image>  and  <script>  tags. as it will be handle by the control itself.   <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #963  * [x] tests added/passed  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed successfully run and validate the svg preview handlers to block images and scripts.
1368,1,1,0,1,0,1,0,1,0,1,1,0,1,svg preview handler block external component <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestcustomize the web browser control to handle `dispid_ambient_dlcontrol` to block images scripts and other external componentmore details: https://docsmicrosoftcom/en-us/previous-versions/windows/internet-explorer/ie-developer/platform-apis/aa770041(vvs85)?redirectedfrommsdn#controlling-download-and-executioncurrent pr is build on top of an existing [pr](https://githubcom/microsoft/powertoys/pull/1339) changes:1 added an implementation of `webbrowserext` to set flags for securing the preview with web browser control2 removed the implementation of removing `<image>` and `<script>` tags as it will be handle by the control itself<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] tests added/passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedsuccessfully run and validate the svg preview handlers to block images and scripts  svg preview handler block external component    <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request customize the web browser control to handle  dispid_ambient_dlcontrol  to block images  scripts and other external component.  more details:  https://docs.microsoft.com/en-us/previous-versions/windows/internet-explorer/ie-developer/platform-apis/aa770041(v=vs.85)?redirectedfrom=msdn#controlling-download-and-execution  current pr is build on top of an existing [pr](https://github.com/microsoft/powertoys/pull/1339).   changes: 1. added an implementation of  webbrowserext  to set flags for securing the preview with web browser control. 2. removed the implementation of removing  <image>  and  <script>  tags. as it will be handle by the control itself.   <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #963  * [x] tests added/passed  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed successfully run and validate the svg preview handlers to block images and scripts.
1368,0,0,0,0,0,0,0,0,0,0,0,0,1,svg preview handler block external component <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestcustomize the web browser control to handle `dispid_ambient_dlcontrol` to block images scripts and other external componentmore details: https://docsmicrosoftcom/en-us/previous-versions/windows/internet-explorer/ie-developer/platform-apis/aa770041(vvs85)?redirectedfrommsdn#controlling-download-and-executioncurrent pr is build on top of an existing [pr](https://githubcom/microsoft/powertoys/pull/1339) changes:1 added an implementation of `webbrowserext` to set flags for securing the preview with web browser control2 removed the implementation of removing `<image>` and `<script>` tags as it will be handle by the control itself<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] tests added/passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedsuccessfully run and validate the svg preview handlers to block images and scripts  svg preview handler block external component    <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request customize the web browser control to handle  dispid_ambient_dlcontrol  to block images  scripts and other external component.  more details:  https://docs.microsoft.com/en-us/previous-versions/windows/internet-explorer/ie-developer/platform-apis/aa770041(v=vs.85)?redirectedfrom=msdn#controlling-download-and-execution  current pr is build on top of an existing [pr](https://github.com/microsoft/powertoys/pull/1339).   changes: 1. added an implementation of  webbrowserext  to set flags for securing the preview with web browser control. 2. removed the implementation of removing  <image>  and  <script>  tags. as it will be handle by the control itself.   <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #963  * [x] tests added/passed  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed successfully run and validate the svg preview handlers to block images and scripts.
1421,1,0,0,0,0,1,0,0,0,1,1,0,1,sync changes from master (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr pulls the latest changes from master to the dev/imageresizer branch<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed- built release x64 and installed with msix to verify all powertoys were working also ran tests**note:** after installing with msix explorerexe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded this is because of the change to the msix installer in master and this is tracked in #1326  sync changes from master (dev/imageresizer)   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request this pr pulls the latest changes from master to the dev/imageresizer branch.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #53  * [x] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [x] tests passed  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed - built release x64 and installed with msix to verify all powertoys were working. also ran tests.  **note:** after installing with msix explorer.exe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded. this is because of the change to the msix installer in master and this is tracked in #1326 
1421,1,1,1,0,0,1,0,1,1,1,1,1,1,sync changes from master (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr pulls the latest changes from master to the dev/imageresizer branch<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed- built release x64 and installed with msix to verify all powertoys were working also ran tests**note:** after installing with msix explorerexe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded this is because of the change to the msix installer in master and this is tracked in #1326  sync changes from master (dev/imageresizer)   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request this pr pulls the latest changes from master to the dev/imageresizer branch.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #53  * [x] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [x] tests passed  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed - built release x64 and installed with msix to verify all powertoys were working. also ran tests.  **note:** after installing with msix explorer.exe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded. this is because of the change to the msix installer in master and this is tracked in #1326 
1421,0,0,0,1,0,0,0,0,0,1,0,0,0,sync changes from master (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr pulls the latest changes from master to the dev/imageresizer branch<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed- built release x64 and installed with msix to verify all powertoys were working also ran tests**note:** after installing with msix explorerexe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded this is because of the change to the msix installer in master and this is tracked in #1326  sync changes from master (dev/imageresizer)   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request this pr pulls the latest changes from master to the dev/imageresizer branch.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #53  * [x] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [x] tests passed  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed - built release x64 and installed with msix to verify all powertoys were working. also ran tests.  **note:** after installing with msix explorer.exe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded. this is because of the change to the msix installer in master and this is tracked in #1326 
1421,1,0,0,0,0,1,0,0,0,1,1,0,1,sync changes from master (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr pulls the latest changes from master to the dev/imageresizer branch<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed- built release x64 and installed with msix to verify all powertoys were working also ran tests**note:** after installing with msix explorerexe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded this is because of the change to the msix installer in master and this is tracked in #1326  sync changes from master (dev/imageresizer)   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request this pr pulls the latest changes from master to the dev/imageresizer branch.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #53  * [x] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [x] tests passed  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed - built release x64 and installed with msix to verify all powertoys were working. also ran tests.  **note:** after installing with msix explorer.exe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded. this is because of the change to the msix installer in master and this is tracked in #1326 
1421,0,0,1,0,0,0,0,0,0,1,0,0,1,sync changes from master (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr pulls the latest changes from master to the dev/imageresizer branch<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed- built release x64 and installed with msix to verify all powertoys were working also ran tests**note:** after installing with msix explorerexe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded this is because of the change to the msix installer in master and this is tracked in #1326  sync changes from master (dev/imageresizer)   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request this pr pulls the latest changes from master to the dev/imageresizer branch.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #53  * [x] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [x] tests passed  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed - built release x64 and installed with msix to verify all powertoys were working. also ran tests.  **note:** after installing with msix explorer.exe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded. this is because of the change to the msix installer in master and this is tracked in #1326 
1421,0,0,0,0,0,1,0,0,0,0,0,0,0,sync changes from master (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr pulls the latest changes from master to the dev/imageresizer branch<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed- built release x64 and installed with msix to verify all powertoys were working also ran tests**note:** after installing with msix explorerexe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded this is because of the change to the msix installer in master and this is tracked in #1326  sync changes from master (dev/imageresizer)   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request this pr pulls the latest changes from master to the dev/imageresizer branch.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #53  * [x] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [x] tests passed  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed - built release x64 and installed with msix to verify all powertoys were working. also ran tests.  **note:** after installing with msix explorer.exe will have to be restarted from task manager or you have to reboot/sign out for the shell extensions to get loaded. this is because of the change to the msix installer in master and this is tracked in #1326 
1430,0,0,0,0,0,0,0,0,0,0,0,0,0,handle exception while editor is parsing custom layouts <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->handle possible exception while parsing custom layouts tmp file from editor<!-- please review the items on the pr checklist before submitting-->## pr checklist* [] applies to #1422  handle exception while editor is parsing custom layouts   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> handle possible exception while parsing custom layouts tmp file from editor  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [] applies to #1422 
1430,0,0,0,0,1,1,0,0,0,0,0,0,0,handle exception while editor is parsing custom layouts <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->handle possible exception while parsing custom layouts tmp file from editor<!-- please review the items on the pr checklist before submitting-->## pr checklist* [] applies to #1422  handle exception while editor is parsing custom layouts   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> handle possible exception while parsing custom layouts tmp file from editor  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [] applies to #1422 
1430,0,0,0,1,0,0,0,0,0,1,0,0,0,handle exception while editor is parsing custom layouts <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->handle possible exception while parsing custom layouts tmp file from editor<!-- please review the items on the pr checklist before submitting-->## pr checklist* [] applies to #1422  handle exception while editor is parsing custom layouts   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> handle possible exception while parsing custom layouts tmp file from editor  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [] applies to #1422 
1456,0,0,0,0,0,0,0,0,0,0,1,0,0,call gc on preview unloading <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestupdated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the `prevhostexe` is not exiting on closing the file explorer<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] applies to #1468  <!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedvalidated the previewhandlers with msi installation there are no significant effect on performance of loading a new preview  call gc on preview unloading   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request updated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the  prevhost.exe  is not exiting on closing the file explorer.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #963  * [x] applies to #1468    <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed validated the previewhandlers with msi installation. there are no significant effect on performance of loading a new preview. 
1456,1,0,0,1,0,1,0,1,0,1,1,0,1,call gc on preview unloading <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestupdated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the `prevhostexe` is not exiting on closing the file explorer<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] applies to #1468  <!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedvalidated the previewhandlers with msi installation there are no significant effect on performance of loading a new preview  call gc on preview unloading   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request updated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the  prevhost.exe  is not exiting on closing the file explorer.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #963  * [x] applies to #1468    <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed validated the previewhandlers with msi installation. there are no significant effect on performance of loading a new preview. 
1456,0,0,0,0,0,0,0,0,0,0,0,0,0,call gc on preview unloading <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestupdated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the `prevhostexe` is not exiting on closing the file explorer<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] applies to #1468  <!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedvalidated the previewhandlers with msi installation there are no significant effect on performance of loading a new preview  call gc on preview unloading   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request updated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the  prevhost.exe  is not exiting on closing the file explorer.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #963  * [x] applies to #1468    <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed validated the previewhandlers with msi installation. there are no significant effect on performance of loading a new preview. 
1456,0,0,0,0,0,0,0,0,0,0,1,0,0,call gc on preview unloading <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestupdated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the `prevhostexe` is not exiting on closing the file explorer<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] applies to #1468  <!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedvalidated the previewhandlers with msi installation there are no significant effect on performance of loading a new preview  call gc on preview unloading   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request updated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the  prevhost.exe  is not exiting on closing the file explorer.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #963  * [x] applies to #1468    <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed validated the previewhandlers with msi installation. there are no significant effect on performance of loading a new preview. 
1456,1,0,0,0,1,1,0,1,0,1,1,0,1,call gc on preview unloading <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestupdated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the `prevhostexe` is not exiting on closing the file explorer<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] applies to #1468  <!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedvalidated the previewhandlers with msi installation there are no significant effect on performance of loading a new preview  call gc on preview unloading   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request updated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the  prevhost.exe  is not exiting on closing the file explorer.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #963  * [x] applies to #1468    <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed validated the previewhandlers with msi installation. there are no significant effect on performance of loading a new preview. 
1456,0,0,0,1,0,0,0,0,0,1,0,0,0,call gc on preview unloading <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestupdated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the `prevhostexe` is not exiting on closing the file explorer<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] applies to #1468  <!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedvalidated the previewhandlers with msi installation there are no significant effect on performance of loading a new preview  call gc on preview unloading   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request updated logic to call garbage collection on unloading of the preview to mitigate the issue with web browser control not disposing properly and the  prevhost.exe  is not exiting on closing the file explorer.  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #963  * [x] applies to #1468    <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed validated the previewhandlers with msi installation. there are no significant effect on performance of loading a new preview. 
1458,1,0,0,0,0,1,0,0,0,1,1,0,1,fixed an issue where zones do not fill up the whole screen <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis fixes #1453 and also #286<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #1453* [x] cla signed* [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsthe code no longer assumes even divisibility and also no longer assumes that all zones must have equal width/height<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedtested manually in scenarios where effective screen width/height is not evenly divisible by the number of columns/rows  fixed an issue where zones do not fill up the whole screen   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request  this fixes #1453 and also #286.  <!-- other than the issue solved  is this relevant to any other issues/existing prs? -->  ## references  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #1453 * [x] cla signed. * [x] tests added/passed  <!-- provide a more detailed description of the pr  other things fixed or any additional comments/features here --> ## detailed description of the pull request / additional comments  the code no longer assumes even divisibility and also no longer assumes that all zones must have equal width/height.  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed  tested manually in scenarios where effective screen width/height is not evenly divisible by the number of columns/rows.
1458,0,0,0,0,1,1,0,0,0,0,0,0,0,fixed an issue where zones do not fill up the whole screen <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis fixes #1453 and also #286<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #1453* [x] cla signed* [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsthe code no longer assumes even divisibility and also no longer assumes that all zones must have equal width/height<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedtested manually in scenarios where effective screen width/height is not evenly divisible by the number of columns/rows  fixed an issue where zones do not fill up the whole screen   <!-- enter a brief description/summary of your pr here. what does it fix/what does it change/how was it tested (even manually  if necessary)? --> ## summary of the pull request  this fixes #1453 and also #286.  <!-- other than the issue solved  is this relevant to any other issues/existing prs? -->  ## references  <!-- please review the items on the pr checklist before submitting--> ## pr checklist * [x] applies to #1453 * [x] cla signed. * [x] tests added/passed  <!-- provide a more detailed description of the pr  other things fixed or any additional comments/features here --> ## detailed description of the pull request / additional comments  the code no longer assumes even divisibility and also no longer assumes that all zones must have equal width/height.  <!-- describe how you validated the behavior. add automated tests wherever possible  but list manual validation steps taken as well --> ## validation steps performed  tested manually in scenarios where effective screen width/height is not evenly divisible by the number of columns/rows.
